# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-157.2291602768862,-157.0,0.45371979911457877,2.204003444309619,0.0,0.0
 0.08412175301297896,0.017691173324941585,0.21030438253244738,2.4999999999999996,-157.2291602768862,-157.0,0.45371979911457877,2.204003444309619,0.0,0.0
 0.11883578907267747,0.035304861911314725,0.507393855214141,8.558194505841445,-157.6880581510808,-157.0,0.45603727642807457,2.1928032020376262,-13.219375396321631,-380.8077912227772
 0.14538496937067077,0.0528419732972772,0.6605518961083708,5.768842547120226,-158.147287204108,-157.0,0.4583145837304008,2.181907439777741,-17.2972968608719,-153.59877098949437
 0.16769424864196852,0.07030340256898591,0.7826980450315985,5.475127521505192,-158.60681037332407,-157.0,0.4605513521050237,2.1713105290633496,-20.597849156303376,-147.94526776478332
 0.18728591216016124,0.0876900322341591,0.8874504020053245,5.346782159486027,-159.06659077598448,-157.0,0.4627472571829125,2.161006866010931,-23.46816554058713,-146.50702742104528
 0.2049416815578134,0.10500273209936048,0.9805689842949361,5.274116363458757,-159.52659173779264,-157.0,0.4649020198101862,2.1509908698789646,-26.053861004172674,-146.45045510899064
 0.22112653314429473,0.12224235915103718,1.0651705367552695,5.227205946763099,-159.9867768212581,-157.0,0.46701540678450665,2.1412569809745627,-28.433074038804133,-147.0024622665514
 0.23614381841622403,0.13940975744048645,1.143175878901296,5.194370402740907,-160.4471098540132,-157.0,0.4690872312773456,2.131799659685801,-30.65354519272129,-147.86102239581993
 0.25020452271912363,0.15650575797276106,1.2158708528383655,5.170080557207814,-160.90755495683146,-157.0,0.47111735349525213,2.1226133840770904,-32.74694445592578,-148.8829590686142
 0.2634624668522357,0.17353117859966338,1.2841674739283984,5.151373425949229,-161.36807657152394,-157.0,0.4731056809849395,2.113692648792846,-34.735522345604664,-149.99142172521059
 0.2760339282891564,0.19048682391685776,1.3487409878534786,5.136516088371106,-161.82863948850837,-157.0,0.47505216908214043,2.105031962978137,-36.63559080186296,-151.14141389146997
 0.2880093645458278,0.20737348516522877,1.4101082320874616,5.124426611163817,-162.28920887413386,-157.0,0.47695682110140486,2.0966258490459704,-38.45950792556017,-152.30485842894632
 0.2994608088792221,0.2241919401364949,1.468675433562626,5.114394286873735,-162.7497502976381,-157.0,0.47881968859675567,2.0884688408085976,-40.216885319978715,-153.46338359203702
 0.3104467446008816,0.2409429530832125,1.5247688837002618,5.105932854408001,-163.2102297577909,-157.0,0.48064087157622454,2.080555481519034,-41.91536085951659,-154.60454007474442
 0.3210154355373971,0.2576272746331618,1.5786554503456969,5.098698312697722,-163.67061370909116,-157.0,0.4824205184829839,2.072880322637588,-43.56111405525132,-155.71968237320243
 0.33120727148312445,0.2742456417082402,1.6305567675512993,5.092440408380058,-164.13086908760505,-157.0,0.48415882622100076,2.065437922107686,-45.15922165199841,-156.80271986884225
 0.34105646303674936,0.2907987774478439,1.6806593362996864,5.086972720105881,-164.59096333630256,-157.0,0.4858560401925129,2.0582228423130555,-46.713910090232005,-157.8493452755936
 0.35059229377546436,0.30728739113685366,1.7291218920305311,5.082153517478986,-165.05086442995204,-157.0,0.4875124540183849,2.051229649124591,-48.228739189159974,-158.85654228087694
 0.359840063438304,0.3237121781382065,1.7760808930344227,5.077873121406476,-165.51054089948553,-157.0,0.4891284095060895,2.044452909635277,-49.706738629165415,-159.82225919234335
 0.3688218105427714,0.34007381983011986,1.8216546849526911,5.074045326393179,-165.9699618558626,-157.0,0.4907042963879067,2.0378871906381066,-51.15051125727541,-160.7451881373819
 0.37755687441655966,0.3563729835480044,1.8659467123983215,5.07060143870725,-166.42909701336703,-157.0,0.4922405518988476,2.0315270575381077,-52.56231255299554,-161.624610434343
 0.3860623382465872,0.37261032253105564,1.9090480316578655,5.067486044368309,-166.88791671233898,-157.0,0.49373766059613966,2.0253670720450985,-53.944112648172506,-162.46028703322213
 0.39435338257639146,0.3887864758736043,1.951039302057449,5.064653948192656,-167.3463919413451,-157.0,0.4951961537996835,2.0194017912435553,-55.29764535910292,-163.2523789632625
 0.4024435704449294,0.404902068481157,1.9919923825533004,5.062067922441511,-167.80449435867482,-157.0,0.4966166092779931,2.013625765464936,-56.624447389069246,-164.00138680662172
 0.4103450796737928,0.4209577110312283,2.031971625296809,5.059697025660433,-168.26219631330918,-157.0,0.4979996506420983,2.0080335371935405,-57.92589002648134,-164.70810825077015
 0.4180688938148324,0.43695399993889394,2.0710349337215597,5.057515330048168,-168.71947086518188,-157.0,0.4993459468436076,2.002619639392396,-59.20320498690257,-165.37360131885646
 0.4256249604180313,0.4528915173271266,2.1092346355821627,5.05550094601221,-169.1762918048409,-157.0,0.5006562115657587,1.9973785941306654,-60.45750569027568,-165.99915925067418
 0.433022323212949,0.468770831001849,2.146618209077449,5.0536352659315495,-169.6326336724366,-157.0,0.5019312026571653,1.9923049109242792,-61.689804900367136,-166.58628814827054
 0.44026923327970646,0.48459249443175134,2.1832288912316358,5.051902371760469,-170.08847177605364,-157.0,0.5031717213752928,1.9873930857377133,-62.90102946192442,-167.1366900375009
 0.4473732431573557,0.5003570467328262,2.219106191092661,5.050288566447913,-170.54378220937969,-157.0,0.504378611828105,1.982637599115336,-64.09203269249085,-167.65224867065228
